sample_index,input,f0,ratio
83499,0.151236,0,1
83500,0.151833,0,1
83501,0.147475,0,1
83502,0.138341,0,1
83503,0.130618,0,1
83504,0.128336,0,1
83505,0.12642,0,1
83506,0.119202,0,1
83507,0.110377,0,1
83508,0.104868,0,1
83509,0.101698,0,1
83510,0.0996998,0,1
83511,0.0986499,0,1
83512,0.0972257,0,1
83513,0.096206,0,1
83514,0.0977194,0,1
83515,0.101499,0,1
83516,0.104619,0,1
83517,0.103852,0,1
83518,0.101542,0,1
83519,0.104762,0,1
83520,0.113207,0,1
83521,0.118208,0,1
83522,0.117959,0,1
83523,0.12065,0,1
83524,0.128699,0,1
83525,0.134373,0,1
83526,0.134391,0,1
83527,0.134049,0,1
83528,0.137067,0,1
83529,0.142265,0,1
83530,0.146174,0,1
83531,0.145685,0,1
83532,0.142223,0,1
83533,0.140717,0,1
83534,0.142749,0,1
83535,0.144349,0,1
83536,0.141127,0,1
83537,0.133218,0,1
83538,0.123757,0,1
83539,0.1132,0,1
83540,0.0981428,0,1
83541,0.0782345,0,1
83542,0.0610751,0,1
83543,0.0541941,0,1
83544,0.0551837,0,1
83545,0.0567927,0,1
83546,0.0580118,0,1
83547,0.0636546,0,1
83548,0.0741374,0,1
83549,0.0818626,0,1
83550,0.0824961,0,1
83551,0.0818433,0,1
83552,0.0843921,0,1
83553,0.08637,0,1
83554,0.0839686,0,1
83555,0.0778927,0,1
83556,0.0708511,0,1
83557,0.0651574,0,1
83558,0.0603242,0,1
83559,0.0546583,0,1
83560,0.0495843,0,1
83561,0.047679,0,1
83562,0.0484921,0,1
83563,0.0499774,0,1
83564,0.0497062,0,1
83565,0.0447127,0,1
83566,0.0355082,0,1
83567,0.0259601,0,1
83568,0.0162186,0,1
83569,0.00313471,0,1
83570,-0.0118623,0,1
83571,-0.0229627,0,1
83572,-0.029061,0,1
83573,-0.0354869,0,1
83574,-0.0442032,0,1
83575,-0.0507096,0,1
83576,-0.0525901,0,1
83577,-0.052047,0,1
83578,-0.0502946,0,1
83579,-0.0468428,0,1
83580,-0.042499,0,1
83581,-0.0388284,0,1
83582,-0.0370082,0,1
83583,-0.0382122,0,1
83584,-0.0433865,0,1
83585,-0.052832,0,1
83586,-0.0638771,0,1
83587,-0.0715762,0,1
83588,-0.0767719,0,1
83589,-0.0842744,0,1
83590,-0.0922046,0,1
83591,-0.0957035,0,1
83592,-0.0948908,0,1
83593,-0.0933656,0,1
83594,-0.0942486,0,1
83595,-0.094109,0,1
83596,-0.0864815,0,1
83597,-0.0750212,0,1
83598,-0.0692882,0,1
83599,-0.071104,0,1
83600,-0.0748933,0,1
83601,-0.0759759,0,1
83602,-0.0767231,0,1
83603,-0.0828548,0,1
83604,-0.0930441,0,1
83605,-0.100337,0,1
83606,-0.102945,0,1
83607,-0.105463,0,1
83608,-0.110857,0,1
83609,-0.116879,0,1
83610,-0.118241,0,1
83611,-0.111042,0,1
83612,-0.099416,0,1
83613,-0.0917181,0,1
83614,-0.0875379,0,1
83615,-0.079985,0,1
83616,-0.068363,0,1
83617,-0.061365,0,1
83618,-0.0675073,0,1
83619,-0.0798199,0,1
83620,-0.0821906,0,1
83621,-0.0753489,0,1
83622,-0.0747421,0,1
83623,-0.0832276,0,1
83624,-0.0875619,0,1
83625,-0.0814108,0,1
83626,-0.0741881,0,1
83627,-0.0742426,0,1
83628,-0.0787675,0,1
83629,-0.0799546,0,1
83630,-0.0727248,0,1
83631,-0.0635019,0,1
83632,-0.0640972,0,1
83633,-0.0724031,0,1
83634,-0.0780825,0,1
83635,-0.0804725,0,1
83636,-0.0858228,0,1
83637,-0.0967131,0,1
83638,-0.107612,0,1
83639,-0.112057,0,1
83640,-0.111197,0,1
83641,-0.106226,0,1
83642,-0.0992539,0,1
83643,-0.100457,0,1
83644,-0.110222,0,1
83645,-0.116824,0,1
83646,-0.122637,0,1
83647,-0.13704,0,1
83648,-0.152821,0,1
83649,-0.157632,0,1
83650,-0.150384,0,1
83651,-0.137258,0,1
83652,-0.126394,0,1
83653,-0.122912,0,1
83654,-0.122336,0,1
83655,-0.116383,0,1
83656,-0.108018,0,1
83657,-0.110048,0,1
83658,-0.123784,0,1
83659,-0.133643,0,1
83660,-0.132275,0,1
83661,-0.134123,0,1
83662,-0.150417,0,1
83663,-0.168604,0,1
83664,-0.173427,0,1
83665,-0.169257,0,1
83666,-0.16634,0,1
83667,-0.165058,0,1
83668,-0.16173,0,1
83669,-0.154144,0,1
83670,-0.143487,0,1
83671,-0.1369,0,1
83672,-0.139013,0,1
83673,-0.143204,0,1
83674,-0.1407,0,1
83675,-0.133258,0,1
83676,-0.128959,0,1
83677,-0.129303,0,1
83678,-0.128838,0,1
83679,-0.125011,0,1
83680,-0.120155,0,1
83681,-0.117073,0,1
83682,-0.117011,0,1
83683,-0.117138,0,1
83684,-0.112797,0,1
83685,-0.107031,0,1
83686,-0.107904,0,1
83687,-0.112959,0,1
83688,-0.112385,0,1
83689,-0.107822,0,1
83690,-0.105788,0,1
83691,-0.100162,0,1
83692,-0.0869171,0,1
83693,-0.076016,0,1
83694,-0.0710569,0,1
83695,-0.0661521,0,1
83696,-0.0633316,0,1
83697,-0.0687184,0,1
83698,-0.0792611,0,1
83699,-0.0843973,0,1
83700,-0.0814883,0,1
83701,-0.0801341,0,1
83702,-0.0814736,0,1
83703,-0.0758811,0,1
83704,-0.0655685,0,1
83705,-0.0611574,0,1
83706,-0.063923,0,1
83707,-0.066975,0,1
83708,-0.0638329,0,1
83709,-0.055151,0,1
83710,-0.0479933,0,1
83711,-0.0448143,0,1
83712,-0.0395291,0,1
83713,-0.0299345,0,1
83714,-0.0245212,0,1
83715,-0.0259497,0,1
83716,-0.0243101,0,1
83717,-0.0172334,0,1
83718,-0.011131,0,1
83719,-0.00504182,0,1
83720,0.00309376,0,1
83721,0.00903174,0,1
83722,0.00950841,0,1
83723,0.00505645,0,1
83724,-0.00127701,0,1
83725,-0.00901493,0,1
83726,-0.0188233,0,1
83727,-0.0205284,0,1
83728,-0.00659399,0,1
83729,0.0100564,0,1
83730,0.0202698,0,1
83731,0.032076,0,1
83732,0.0458637,0,1
83733,0.0514645,0,1
83734,0.0465746,0,1
83735,0.0375838,0,1
83736,0.0324452,0,1
83737,0.0347874,0,1
83738,0.040665,0,1
83739,0.0467554,0,1
83740,0.0554587,0,1
83741,0.0670816,0,1
83742,0.0774862,0,1
83743,0.0838684,0,1
83744,0.0873148,0,1
83745,0.0923538,0,1
83746,0.101842,0,1
83747,0.113796,0,1
83748,0.126663,0,1
83749,0.137836,0,1
83750,0.142372,0,1
83751,0.143037,0,1
83752,0.144589,0,1
83753,0.140989,0,1
83754,0.12954,0,1
83755,0.121838,0,1
83756,0.124741,0,1
83757,0.129472,0,1
83758,0.127944,0,1
83759,0.124452,0,1
83760,0.126176,0,1
83761,0.131825,0,1
83762,0.135151,0,1
83763,0.13495,0,1
83764,0.13569,0,1
83765,0.140866,0,1
83766,0.149681,0,1
83767,0.157965,0,1
83768,0.161492,0,1
83769,0.160193,0,1
83770,0.158828,0,1
83771,0.159902,0,1
83772,0.157387,0,1
83773,0.146742,0,1
83774,0.135307,0,1
83775,0.132206,0,1
83776,0.137653,0,1
83777,0.144627,0,1
83778,0.14627,0,1
83779,0.145835,0,1
83780,0.150926,0,1
83781,0.157344,0,1
83782,0.155621,0,1
83783,0.147213,0,1
83784,0.141525,0,1
83785,0.144147,0,1
83786,0.152318,0,1
83787,0.15887,0,1
83788,0.159872,0,1
83789,0.157765,0,1
83790,0.157167,0,1
83791,0.159006,0,1
83792,0.158954,0,1
83793,0.153546,0,1
83794,0.148903,0,1
83795,0.153682,0,1
83796,0.161356,0,1
83797,0.157808,0,1
83798,0.144672,0,1
83799,0.134305,0,1
83800,0.130108,0,1
83801,0.126819,0,1
83802,0.120322,0,1
83803,0.113041,0,1
83804,0.113084,0,1
83805,0.122369,0,1
83806,0.130861,0,1
83807,0.131191,0,1
83808,0.128571,0,1
83809,0.130518,0,1
83810,0.136708,0,1
83811,0.14064,0,1
83812,0.137279,0,1
83813,0.130922,0,1
83814,0.130957,0,1
83815,0.136804,0,1
83816,0.138763,0,1
83817,0.134431,0,1
83818,0.131614,0,1
83819,0.136394,0,1
83820,0.144839,0,1
83821,0.147584,0,1
83822,0.142478,0,1
83823,0.137127,0,1
83824,0.138192,0,1
83825,0.143129,0,1
83826,0.143385,0,1
83827,0.137358,0,1
83828,0.133204,0,1
83829,0.134059,0,1
83830,0.133913,0,1
83831,0.127478,0,1
83832,0.115203,0,1
83833,0.104515,0,1
83834,0.102181,0,1
83835,0.103375,0,1
83836,0.098581,0,1
83837,0.0871,0,1
83838,0.0772738,0,1
83839,0.0749304,0,1
83840,0.0742141,0,1
83841,0.066577,0,1
83842,0.055439,0,1
83843,0.052031,0,1
83844,0.0585162,0,1
83845,0.064221,0,1
83846,0.0623033,0,1
83847,0.0581371,0,1
83848,0.0566343,0,1
83849,0.0566671,0,1
83850,0.0549794,0,1
83851,0.0461757,0,1
83852,0.0305911,0,1
83853,0.0188147,0,1
83854,0.0147269,0,1
83855,0.00780168,0,1
83856,-0.00700802,0,1
83857,-0.0205621,0,1
83858,-0.0270581,0,1
83859,-0.0301723,0,1
83860,-0.0323816,0,1
83861,-0.0350522,0,1
83862,-0.0389704,0,1
83863,-0.0371663,0,1
83864,-0.0257249,0,1
83865,-0.0169834,0,1
83866,-0.0211436,0,1
83867,-0.0311597,0,1
83868,-0.0409425,0,1
83869,-0.0539265,0,1
83870,-0.0689943,0,1
83871,-0.0815585,0,1
83872,-0.0908262,0,1
83873,-0.0923192,0,1
83874,-0.0829501,0,1
83875,-0.0758721,0,1
83876,-0.0832534,0,1
83877,-0.0941177,0,1
83878,-0.0976219,0,1
83879,-0.103505,0,1
83880,-0.115493,0,1
83881,-0.120137,0,1
83882,-0.114359,0,1
83883,-0.108065,0,1
83884,-0.102987,0,1
83885,-0.0984149,0,1
83886,-0.100885,0,1
83887,-0.108043,0,1
83888,-0.10935,0,1
83889,-0.108259,0,1
83890,-0.112745,0,1
83891,-0.115699,0,1
83892,-0.110925,0,1
83893,-0.107668,0,1
83894,-0.114126,0,1
83895,-0.12402,0,1
83896,-0.128551,0,1
83897,-0.129645,0,1
83898,-0.131258,0,1
83899,-0.131476,0,1
83900,-0.130337,0,1
83901,-0.128845,0,1
83902,-0.125525,0,1
83903,-0.123514,0,1
83904,-0.125964,0,1
83905,-0.128348,0,1
83906,-0.1264,0,1
83907,-0.121945,0,1
83908,-0.118871,0,1
83909,-0.116858,0,1
83910,-0.110303,0,1
83911,-0.0965326,0,1
83912,-0.0791575,0,1
83913,-0.0624679,0,1
83914,-0.0492371,0,1
83915,-0.0419055,0,1
83916,-0.0426064,0,1
83917,-0.0510852,0,1
83918,-0.0650593,0,1
83919,-0.0828854,0,1
83920,-0.0994045,0,1
83921,-0.106743,0,1
83922,-0.104667,0,1
83923,-0.098376,0,1
83924,-0.0910921,0,1
83925,-0.0850951,0,1
83926,-0.0805977,0,1
83927,-0.078291,0,1
83928,-0.0826743,0,1
83929,-0.0916672,0,1
83930,-0.0953114,0,1
83931,-0.0921493,0,1
83932,-0.0893298,0,1
83933,-0.0885622,0,1
83934,-0.0891794,0,1
83935,-0.0938178,0,1
83936,-0.100808,0,1
83937,-0.108533,0,1
83938,-0.120248,0,1
83939,-0.129651,0,1
83940,-0.128027,0,1
83941,-0.123359,0,1
83942,-0.122487,0,1
83943,-0.11973,0,1
83944,-0.11684,0,1
83945,-0.120399,0,1
83946,-0.126697,0,1
83947,-0.131924,0,1
83948,-0.138893,0,1
83949,-0.144035,0,1
83950,-0.138994,0,1
83951,-0.128888,0,1
83952,-0.124951,0,1
83953,-0.124753,0,1
83954,-0.124352,0,1
83955,-0.129119,0,1
83956,-0.139147,0,1
83957,-0.149854,0,1
83958,-0.160084,0,1
83959,-0.16433,0,1
83960,-0.156656,0,1
83961,-0.144969,0,1
83962,-0.140761,0,1
83963,-0.13941,0,1
83964,-0.132875,0,1
83965,-0.129175,0,1
83966,-0.134151,0,1
83967,-0.138588,0,1
83968,-0.139746,0,1
83969,-0.142253,0,1
83970,-0.141428,0,1
83971,-0.135713,0,1
83972,-0.134644,0,1
83973,-0.138635,0,1
83974,-0.138532,0,1
83975,-0.135435,0,1
83976,-0.136075,0,1
83977,-0.138115,0,1
83978,-0.135087,0,1
83979,-0.12499,0,1
83980,-0.111239,0,1
83981,-0.101149,0,1
83982,-0.0980983,0,1
83983,-0.0953599,0,1
83984,-0.0871281,0,1
83985,-0.080445,0,1
83986,-0.0820214,0,1
83987,-0.0836723,0,1
83988,-0.0777771,0,1
83989,-0.0699187,0,1
83990,-0.0651886,0,1
83991,-0.0633718,0,1
83992,-0.0654666,0,1
83993,-0.0684986,0,1
83994,-0.0676738,0,1
83995,-0.0671167,0,1
83996,-0.0712997,0,1
83997,-0.0744538,0,1
83998,-0.0710058,0,1
83999,-0.0638626,0,1
84000,-0.0584297,0,1
84001,-0.0583406,0,1
84002,-0.0633106,0,1
84003,-0.0667633,0,1
84004,-0.0640292,0,1
84005,-0.0603502,0,1
84006,-0.0596735,0,1
84007,-0.0554981,0,1
84008,-0.0439288,0,1
84009,-0.0307882,0,1
84010,-0.02055,0,1
84011,-0.0140917,0,1
84012,-0.0128011,0,1
84013,-0.0141395,0,1
84014,-0.0136663,0,1
84015,-0.0119866,0,1
84016,-0.0111827,0,1
84017,-0.0100503,0,1
84018,-0.00513068,0,1
84019,0.0046622,0,1
84020,0.0136217,0,1
84021,0.0163215,0,1
84022,0.0161863,0,1
84023,0.0185681,0,1
84024,0.0229347,0,1
84025,0.0266024,0,1
84026,0.0299339,0,1
84027,0.0357878,0,1
84028,0.0450872,0,1
84029,0.0548709,0,1
84030,0.0615939,0,1
84031,0.0648093,0,1
84032,0.0678108,0,1
84033,0.0741458,0,1
84034,0.0824047,0,1
84035,0.0882045,0,1
84036,0.0923321,0,1
84037,0.0998256,0,1
84038,0.110288,0,1
84039,0.117541,0,1
84040,0.119103,0,1
84041,0.11947,0,1
84042,0.123756,0,1
84043,0.131252,0,1
84044,0.137489,0,1
84045,0.142114,0,1
84046,0.149578,0,1
84047,0.160524,0,1
84048,0.169051,0,1
84049,0.171754,0,1
84050,0.172487,0,1
84051,0.174026,0,1
84052,0.173653,0,1
84053,0.169678,0,1
84054,0.162719,0,1
84055,0.153581,0,1
84056,0.146327,0,1
84057,0.144167,0,1
84058,0.143739,0,1
84059,0.143466,0,1
84060,0.148275,0,1
84061,0.160786,0,1
84062,0.176681,0,1
84063,0.187605,0,1
84064,0.188286,0,1
84065,0.183952,0,1
84066,0.181475,0,1
84067,0.175932,0,1
84068,0.161131,0,1
84069,0.144046,0,1
84070,0.135415,0,1
84071,0.136695,0,1
84072,0.142671,0,1
84073,0.148511,0,1
84074,0.152004,0,1
84075,0.154694,0,1
84076,0.160888,0,1
84077,0.169813,0,1
84078,0.174058,0,1
84079,0.171741,0,1
84080,0.170418,0,1
84081,0.176303,0,1
84082,0.186767,0,1
84083,0.194102,0,1
84084,0.195338,0,1
84085,0.193841,0,1
84086,0.192821,0,1
84087,0.192132,0,1
84088,0.185429,0,1
84089,0.166992,0,1
84090,0.146456,0,1
84091,0.139083,0,1
84092,0.144118,0,1
84093,0.150011,0,1
84094,0.152705,0,1
84095,0.156114,0,1
84096,0.161619,0,1
84097,0.166008,0,1
84098,0.163815,0,1
84099,0.150794,0,1
84100,0.133579,0,1
84101,0.127559,0,1
84102,0.136871,0,1
84103,0.148116,0,1
84104,0.150963,0,1
84105,0.15292,0,1
84106,0.16131,0,1
84107,0.166003,0,1
84108,0.156979,0,1
84109,0.14188,0,1
84110,0.135513,0,1
84111,0.142363,0,1
84112,0.153066,0,1
84113,0.158685,0,1
84114,0.16073,0,1
84115,0.162673,0,1
84116,0.162672,0,1
84117,0.155127,0,1
84118,0.138752,0,1
84119,0.123842,0,1
84120,0.121093,0,1
84121,0.128932,0,1
84122,0.139573,0,1
84123,0.14769,0,1
84124,0.152463,0,1
84125,0.154661,0,1
84126,0.151586,0,1
84127,0.137933,0,1
84128,0.11248,0,1
84129,0.085241,0,1
84130,0.0703352,0,1
84131,0.0665605,0,1
84132,0.0616244,0,1
84133,0.0542376,0,1
84134,0.0529231,0,1
84135,0.0590557,0,1
84136,0.0632476,0,1
84137,0.0588829,0,1
84138,0.0525498,0,1
84139,0.0526954,0,1
84140,0.0582227,0,1
84141,0.063876,0,1
84142,0.0646475,0,1
84143,0.0610491,0,1
84144,0.0612586,0,1
84145,0.0655832,0,1
84146,0.0634776,0,1
84147,0.0506221,0,1
84148,0.0328271,0,1
84149,0.0189022,0,1
84150,0.0100151,0,1
84151,-0.00421016,0,1
84152,-0.0257623,0,1
84153,-0.04094,0,1
84154,-0.0416387,0,1
84155,-0.0339055,0,1
84156,-0.0288046,0,1
84157,-0.0300347,0,1
84158,-0.0305363,0,1
84159,-0.0281895,0,1
84160,-0.0301331,0,1
84161,-0.0399438,0,1
84162,-0.0556382,0,1
84163,-0.0698959,0,1
84164,-0.0745725,0,1
84165,-0.0749973,0,1
84166,-0.0824922,0,1
84167,-0.0961554,0,1
84168,-0.107911,0,1
84169,-0.112938,0,1
84170,-0.11311,0,1
84171,-0.116787,0,1
84172,-0.1247,0,1
84173,-0.125696,0,1
84174,-0.117673,0,1
84175,-0.111047,0,1
84176,-0.111572,0,1
84177,-0.119544,0,1
84178,-0.133628,0,1
84179,-0.147733,0,1
84180,-0.157528,0,1
84181,-0.165084,0,1
84182,-0.171313,0,1
84183,-0.172475,0,1
84184,-0.164218,0,1
84185,-0.146586,0,1
84186,-0.126203,0,1
84187,-0.11256,0,1
84188,-0.111535,0,1
84189,-0.119276,0,1
84190,-0.125491,0,1
84191,-0.129102,0,1
84192,-0.139369,0,1
84193,-0.155985,0,1
84194,-0.165341,0,1
84195,-0.159446,0,1
84196,-0.144423,0,1
84197,-0.131469,0,1
84198,-0.125655,0,1
84199,-0.121527,0,1
84200,-0.113281,0,1
84201,-0.105952,0,1
84202,-0.104837,0,1
84203,-0.105879,0,1
84204,-0.105708,0,1
84205,-0.10346,0,1
84206,-0.0973974,0,1
84207,-0.0934169,0,1
84208,-0.0987806,0,1
84209,-0.108142,0,1
84210,-0.115099,0,1
84211,-0.121654,0,1
84212,-0.126093,0,1
84213,-0.121596,0,1
84214,-0.107345,0,1
84215,-0.0885076,0,1
84216,-0.0697675,0,1
84217,-0.0543792,0,1
84218,-0.0461706,0,1
84219,-0.048677,0,1
84220,-0.0617198,0,1
84221,-0.0801719,0,1
84222,-0.0962621,0,1
84223,-0.104232,0,1
84224,-0.103696,0,1
84225,-0.0992174,0,1
84226,-0.0979783,0,1
84227,-0.102807,0,1
84228,-0.108434,0,1
84229,-0.113504,0,1
84230,-0.124823,0,1
84231,-0.140037,0,1
84232,-0.146101,0,1
84233,-0.138249,0,1
84234,-0.122632,0,1
84235,-0.107334,0,1
84236,-0.099565,0,1
84237,-0.101203,0,1
84238,-0.107033,0,1
84239,-0.113042,0,1
84240,-0.121666,0,1
84241,-0.135086,0,1
84242,-0.146228,0,1
84243,-0.143885,0,1
84244,-0.129372,0,1
84245,-0.117876,0,1
84246,-0.118735,0,1
84247,-0.126266,0,1
84248,-0.133259,0,1
84249,-0.14013,0,1
84250,-0.148975,0,1
84251,-0.158356,0,1
84252,-0.162019,0,1
84253,-0.152641,0,1
84254,-0.133749,0,1
84255,-0.119048,0,1
84256,-0.11543,0,1
84257,-0.120116,0,1
84258,-0.130437,0,1
84259,-0.144157,0,1
84260,-0.158405,0,1
84261,-0.171096,0,1
84262,-0.176377,0,1
84263,-0.166545,0,1
84264,-0.143891,0,1
84265,-0.120608,0,1
84266,-0.10497,0,1
84267,-0.0962563,0,1
84268,-0.0930852,0,1
84269,-0.0978218,0,1
84270,-0.110486,0,1
84271,-0.12411,0,1
84272,-0.130139,0,1
84273,-0.127638,0,1
84274,-0.123259,0,1
84275,-0.120826,0,1
84276,-0.117583,0,1
84277,-0.112615,0,1
84278,-0.110217,0,1
84279,-0.112796,0,1
84280,-0.116827,0,1
84281,-0.116526,0,1
84282,-0.109359,0,1
84283,-0.099155,0,1
84284,-0.0929829,0,1
84285,-0.0930347,0,1
84286,-0.0949673,0,1
84287,-0.0961684,0,1
84288,-0.0991701,0,1
84289,-0.104829,0,1
84290,-0.108934,0,1
84291,-0.106764,0,1
84292,-0.0973125,0,1
84293,-0.0841861,0,1
84294,-0.0737291,0,1
84295,-0.0702905,0,1
84296,-0.0727318,0,1
84297,-0.0775233,0,1
84298,-0.0847118,0,1
84299,-0.095496,0,1
84300,-0.104747,0,1
84301,-0.105231,0,1
84302,-0.0974182,0,1
84303,-0.0854454,0,1
84304,-0.0693812,0,1
84305,-0.0504026,0,1
84306,-0.0353938,0,1
84307,-0.0293048,0,1
84308,-0.0294301,0,1
84309,-0.0311516,0,1
84310,-0.0341507,0,1
84311,-0.039285,0,1
84312,-0.0435237,0,1
84313,-0.0432154,0,1
84314,-0.0390159,0,1
84315,-0.032734,0,1
84316,-0.0244133,0,1
84317,-0.0160726,0,1
84318,-0.0100241,0,1
84319,-0.00190442,0,1
84320,0.0133526,0,1
84321,0.030473,0,1
84322,0.0413312,0,1
84323,0.0470472,0,1
84324,0.0521795,0,1
84325,0.0565679,0,1
84326,0.0581802,0,1
84327,0.056193,0,1
84328,0.0530107,0,1
84329,0.0552751,0,1
84330,0.0665285,0,1
84331,0.0814379,0,1
84332,0.0923595,0,1
84333,0.0975045,0,1
84334,0.100762,0,1
84335,0.105724,0,1
84336,0.110519,0,1
84337,0.110564,0,1
84338,0.107087,0,1
84339,0.107779,0,1
84340,0.116184,0,1
84341,0.126794,0,1
84342,0.133637,0,1
84343,0.137092,0,1
84344,0.141889,0,1
84345,0.1522,0,1
84346,0.165521,0,1
84347,0.173938,0,1
84348,0.175658,0,1
84349,0.176518,0,1
84350,0.178618,0,1
84351,0.177727,0,1
84352,0.170211,0,1
84353,0.15869,0,1
84354,0.153706,0,1
84355,0.162445,0,1
84356,0.176281,0,1
84357,0.18556,0,1
84358,0.195766,0,1
84359,0.20937,0,1
84360,0.21401,0,1
84361,0.204458,0,1
84362,0.189797,0,1
84363,0.17555,0,1
84364,0.163238,0,1
84365,0.158135,0,1
84366,0.160167,0,1
84367,0.163623,0,1
84368,0.170349,0,1
84369,0.182765,0,1
84370,0.190954,0,1
84371,0.18596,0,1
84372,0.173781,0,1
84373,0.166465,0,1
84374,0.170263,0,1
84375,0.181026,0,1
84376,0.188405,0,1
84377,0.191878,0,1
84378,0.202169,0,1
84379,0.218227,0,1
84380,0.223272,0,1
84381,0.210007,0,1
84382,0.188784,0,1
84383,0.171685,0,1
84384,0.164511,0,1
84385,0.165938,0,1
84386,0.167394,0,1
84387,0.166262,0,1
84388,0.172668,0,1
84389,0.188444,0,1
84390,0.19733,0,1
84391,0.189561,0,1
84392,0.174874,0,1
84393,0.165511,0,1
84394,0.165669,0,1
84395,0.174127,0,1
84396,0.184205,0,1
84397,0.19076,0,1
84398,0.198826,0,1
84399,0.211201,0,1
84400,0.215861,0,1
84401,0.201907,0,1
84402,0.177405,0,1
84403,0.159303,0,1
84404,0.15508,0,1
84405,0.161446,0,1
84406,0.172951,0,1
84407,0.185689,0,1
84408,0.197419,0,1
84409,0.206468,0,1
84410,0.206867,0,1
84411,0.190587,0,1
84412,0.161315,0,1
84413,0.13504,0,1
84414,0.12245,0,1
84415,0.123192,0,1
84416,0.134511,0,1
84417,0.152697,0,1
84418,0.170918,0,1
84419,0.182588,0,1
84420,0.185144,0,1
84421,0.179621,0,1
84422,0.165598,0,1
84423,0.143357,0,1
84424,0.124524,0,1
84425,0.121659,0,1
84426,0.127377,0,1
84427,0.129402,0,1
84428,0.130927,0,1
84429,0.131473,0,1
84430,0.119541,0,1
84431,0.0987601,0,1
84432,0.0831631,0,1
84433,0.0708964,0,1
84434,0.0573076,0,1
84435,0.0523516,0,1
84436,0.0612749,0,1
84437,0.075386,0,1
84438,0.0876415,0,1
84439,0.0943361,0,1
84440,0.0913604,0,1
84441,0.0810971,0,1
84442,0.0696051,0,1
84443,0.058695,0,1
84444,0.0477715,0,1
84445,0.0356509,0,1
84446,0.0247294,0,1
84447,0.0237542,0,1
84448,0.0323582,0,1
84449,0.0356087,0,1
84450,0.0278432,0,1
84451,0.0184157,0,1
84452,0.010169,0,1
84453,-0.000529889,0,1
84454,-0.0112784,0,1
84455,-0.0221025,0,1
84456,-0.035884,0,1
84457,-0.0427792,0,1
84458,-0.0336838,0,1
84459,-0.0230073,0,1
84460,-0.0283272,0,1
84461,-0.0446605,0,1
84462,-0.0590412,0,1
84463,-0.0701285,0,1
84464,-0.0851623,0,1
84465,-0.106655,0,1
84466,-0.122996,0,1
84467,-0.121881,0,1
84468,-0.109641,0,1
84469,-0.0976263,0,1
84470,-0.0866354,0,1
84471,-0.0803582,0,1
84472,-0.0844567,0,1
84473,-0.092435,0,1
84474,-0.10088,0,1
84475,-0.116823,0,1
84476,-0.134096,0,1
84477,-0.138125,0,1
84478,-0.132381,0,1
84479,-0.12724,0,1
84480,-0.122009,0,1
84481,-0.117242,0,1
84482,-0.118286,0,1
84483,-0.124638,0,1
84484,-0.135014,0,1
84485,-0.149032,0,1
84486,-0.158748,0,1
84487,-0.158547,0,1
84488,-0.154778,0,1
84489,-0.152145,0,1
84490,-0.148775,0,1
84491,-0.147403,0,1
84492,-0.153407,0,1
84493,-0.166215,0,1
84494,-0.180435,0,1
84495,-0.188894,0,1
84496,-0.187328,0,1
84497,-0.1786,0,1
84498,-0.164293,0,1
84499,-0.140318,0,1
84500,-0.112337,0,1
84501,-0.0973911,0,1
84502,-0.100166,0,1
84503,-0.109981,0,1
84504,-0.120359,0,1
84505,-0.130437,0,1
84506,-0.13876,0,1
84507,-0.145834,0,1
84508,-0.148648,0,1
84509,-0.139866,0,1
84510,-0.122756,0,1
84511,-0.111349,0,1
84512,-0.11243,0,1
84513,-0.119077,0,1
84514,-0.120741,0,1
84515,-0.115429,0,1
84516,-0.111217,0,1
84517,-0.113058,0,1
84518,-0.113319,0,1
84519,-0.104167,0,1
84520,-0.0919603,0,1
84521,-0.0881066,0,1
84522,-0.0930672,0,1
84523,-0.0978873,0,1
84524,-0.0957276,0,1
84525,-0.087907,0,1
84526,-0.0798785,0,1
84527,-0.0735653,0,1
84528,-0.0678535,0,1
84529,-0.0638538,0,1
84530,-0.0653843,0,1
84531,-0.0765042,0,1
84532,-0.0960607,0,1
84533,-0.114245,0,1
84534,-0.122498,0,1
84535,-0.12304,0,1
84536,-0.120432,0,1
84537,-0.113094,0,1
84538,-0.100712,0,1
84539,-0.0893414,0,1
84540,-0.0841309,0,1
84541,-0.0855115,0,1
84542,-0.0919513,0,1
84543,-0.0994576,0,1
84544,-0.102782,0,1
84545,-0.101181,0,1
84546,-0.0983588,0,1
84547,-0.097661,0,1
84548,-0.101278,0,1
84549,-0.111183,0,1
84550,-0.127652,0,1
84551,-0.147581,0,1
84552,-0.165114,0,1
84553,-0.174602,0,1
84554,-0.173677,0,1
84555,-0.163588,0,1
84556,-0.147637,0,1
84557,-0.130958,0,1
84558,-0.119505,0,1
84559,-0.11663,0,1
84560,-0.122575,0,1
84561,-0.134838,0,1
84562,-0.146432,0,1
84563,-0.151116,0,1
84564,-0.150362,0,1
84565,-0.148055,0,1
84566,-0.145683,0,1
84567,-0.146607,0,1
84568,-0.153901,0,1
84569,-0.165921,0,1
84570,-0.181079,0,1
84571,-0.197306,0,1
84572,-0.20588,0,1
84573,-0.198826,0,1
84574,-0.178736,0,1
84575,-0.15362,0,1
84576,-0.131,0,1
84577,-0.117255,0,1
84578,-0.113369,0,1
84579,-0.116556,0,1
84580,-0.127083,0,1
